source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),16,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Breadth,hand,US Military Personnel,USA,male,1774,percentile,95,9.76,97.6,3.843,
Anthropometric Detailed Data Tables (ANSUR 1988),16,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Breadth,hand,US Military Personnel,USA,male,1774,percentile,97,9.86,98.6,3.882,
Anthropometric Detailed Data Tables (ANSUR 1988),16,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Breadth,hand,US Military Personnel,USA,male,1774,percentile,98,9.93,99.3,3.909,
Anthropometric Detailed Data Tables (ANSUR 1988),16,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Breadth,hand,US Military Personnel,USA,male,1774,percentile,99,10.04,100.4,3.953,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,mean,,18.62,186.2,7.331,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,std_dev,,0.85,8.5,0.335,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,max,,23.0,230.0,9.055,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,min,,15.8,158.0,6.22,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,1,16.73,167.3,6.587,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,2,16.93,169.3,6.665,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,3,17.07,170.7,6.72,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,5,17.25,172.5,6.791,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,10,17.55,175.5,6.909,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,15,17.75,177.5,6.988,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,20,17.91,179.1,7.051,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,25,18.04,180.4,7.102,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,30,18.17,181.7,7.154,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,35,18.28,182.8,7.197,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,40,18.39,183.9,7.24,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,45,18.5,185.0,7.283,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,50,18.6,186.0,7.323,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,55,18.7,187.0,7.362,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,60,18.81,188.1,7.406,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,65,18.92,189.2,7.449,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,70,19.04,190.4,7.496,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,75,19.16,191.6,7.543,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,80,19.3,193.0,7.598,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,85,19.47,194.7,7.665,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,90,19.69,196.9,7.752,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,95,20.03,200.3,7.886,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,97,20.25,202.5,7.972,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,98,20.43,204.3,8.043,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,female,2208,percentile,99,20.72,207.2,8.157,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,mean,,21.38,213.8,8.417,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,std_dev,,0.97,9.7,0.382,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,max,,24.7,247.0,9.724,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,min,,18.2,182.0,7.165,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,percentile,1,19.16,191.6,7.543,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,percentile,2,19.45,194.5,7.657,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,percentile,3,19.62,196.2,7.724,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,percentile,5,19.85,198.5,7.815,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,percentile,10,20.18,201.8,7.945,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,percentile,15,20.4,204.0,8.031,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,percentile,20,20.57,205.7,8.098,
Anthropometric Detailed Data Tables (ANSUR 1988),17,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hand Circumference,hand,US Military Personnel,USA,male,1774,percentile,25,20.72,207.2,8.157,
